PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Month,DayOfWeek,IsWeekend,Month_Sin,Month_Cos,Day_Sin,Day_Cos,AQI_Lag1,AQI_Lag2,AQI_Lag3,AQI_Lag7,AQI_Rolling_Mean_3,AQI_Rolling_Mean_7,AQI_Rolling_Std_7,AQI_Rolling_Max_7,PM25_PM10_Ratio,NO_NO2_Ratio,Pollution_Load,Oxidant_Level,City_Encoded,State_Encoded,Region_Encoded
-0.004041491303369134,-0.0009496795197285949,-0.000927878876137142,0.012473550344070652,0.020592207414601826,-0.0001868840934125798,0.0025740974393109106,0.0005525089137527623,0.0009768896545204481,-0.026058221314925776,-0.0009545761694128899,0.0009307552552830635,0.03469361675467285,0.03063374713740975,-0.010795994761665534,0.0014952377269626183,-16.85251426963627,-22.83663070020069,-0.1064050851599364,0.0670894169265481,184.01158639039957,-0.022484148329811764,1.0705385862967711,0.1550455008561591,0.0009272685413456705,0.0009317682093174856,0.002561447525503651,0.005697117988531245,-0.019118327720010923,-0.06296306189829337,-0.013250330608647486
-0.002285125411167149,0.0009738079310010353,-0.0028277770753702483,-0.0013583510648584745,0.0012189841192934178,-0.0012460453751604718,-0.00728218090031428,-0.004661876480692783,-0.0004908565475483009,0.007327989252042917,0.01182206081867821,0.004392042155946011,0.006244906294963681,0.008063394928133898,-0.012935072272481278,-0.0015599291478679948,16.032646923224636,6.972363334443478,0.10337111089672357,0.0517473208432615,-102.95965165030965,0.06796722195202116,-0.3146197885601104,-5.003610233957892,-0.0006826064209122214,-0.00042708003358666935,0.00014970574965013621,-0.0003211027022085643,0.004843342510219092,-0.003275466361709498,0.011740700839073238
-0.0014622785647452658,-9.844891763932591e-06,0.0005813540943214663,-0.0002328783519563592,0.00011787225992092156,0.000874857072453294,-0.00781676844380035,-0.008518333437947462,-4.950374340705978e-05,-0.020151330619898312,-0.005672300313581831,-0.0004748788365174602,-0.026289032867502813,-0.014503471171803244,-0.014316928422339092,-0.007901501383986907,8.91285076836051,17.207633838017802,0.008489465171960807,0.05466076634558128,13.638353768198796,0.06314973189019753,-0.1296724716492353,-3.1560746995172804,-0.0004241495554286125,-0.00030286313363513107,-0.0001377954812310465,0.0002554854091964848,0.02614777637043463,-0.030670925420523215,0.011581837608378052
-0.0020103116384861635,0.0002657618847960812,0.0003701037942054754,-0.00037117978291898725,0.0012166400243547545,-0.0004927003240053098,-0.008050415674610895,-0.004143222064246814,-0.0005059291360007281,0.007764519968889383,-0.007114066753900592,0.005588522626183568,0.012511682401094288,-0.0029262270710652435,-0.00418591268656709,-0.004326737890205185,16.026564566191634,14.63216656416545,0.10480996135251673,0.04321826573336861,-104.72092025902401,0.07155460478050249,-0.5364459725052327,-5.3417751524750585,-0.0007686169233913311,-0.00034253296479884194,0.00011531741088262737,-0.00022246898776547057,-0.003021576907518761,0.0014243657755436056,0.007053190646241992
-0.002423521387074196,0.0008263621188076014,0.00040621800738149994,-0.0012166520947624177,-0.000749600353645308,-0.0006282570972151721,-0.007037487569487742,-0.004129588889035312,-0.0036429128259695027,0.01065102361250834,-0.00031149857180251674,0.002112735397167477,0.001363466665453343,0.00018684500013903594,0.004568258953640282,0.004409323974451034,16.063176777708318,1.3659460413543705,0.033720984553324285,0.04308835117453499,-83.06388554833872,0.06832992966322728,-0.36774694851261414,-4.404643719781231,-0.0006508862157133996,-0.0002243778405209152,-0.0002913634664755151,0.000681485884621224,-0.019108417356229437,-0.005453815335050782,0.0027372880343071457
-0.00201633577887543,0.0003368032669714433,0.0003408480898585917,-0.0007780998240762985,0.0008491527926749292,-0.0014289942007140151,-0.007675055689474081,-0.004822059077769122,-0.0004634244069487027,0.010587469339945732,-0.0028579585677736266,-0.009501730061237435,0.013117169585408985,-0.002684958349059304,-0.002054458009765737,0.001552861469365462,14.570458288617552,8.457804002718879,0.05167581376574413,0.041975883551497284,-88.70526725973465,0.08089321025424154,-0.3838976772292705,-4.847912548655801,-0.0006939768928051723,-0.0004494907042019543,-0.0001307008214335581,-0.0002728964900781006,0.0014534150959754739,-0.008301465005036344,0.008517385162638464
-0.0033684777724669935,0.0021150041278727594,0.0012138816860791355,0.0008621717636656632,0.0007824165642632313,0.0007932788709368361,-0.008406132364120314,-0.0061758054596935475,-0.00023590114443346872,0.020998353862234406,0.005799578010309941,-0.0202857540302482,0.05867316499882573,0.00016324485645038478,-0.00011264850944572326,-0.02395832861207156,14.309721912426543,-27.071073621808345,-0.031893606934086105,0.022404219394373998,-12.940520744891568,0.03733709298470209,0.10314921545658016,-1.7633077447111043,-0.0007885378318009084,-0.0006592785959982981,0.00015640364395866775,-0.0001244828702542009,0.04051219064499595,-0.016515849309889634,0.021540757579647362
-0.004614694015094417,-0.0007968100087531293,-0.0020041491612931193,0.0018975944303978945,-0.0009323029564063701,0.0010183148394317452,-0.006073148878002881,-0.001991730421585858,0.006794843244217241,0.014162968515712972,0.006191956851813956,0.0019164103775143443,0.014713947486344088,0.0062551299053557625,0.003922670325373567,0.01587854244935499,22.565449641287156,-0.34779107796079234,-0.12548213904311006,0.13964268153274478,-87.05258060689447,0.08061815562455579,0.8122951864465416,3.10941054034583,0.0030520897897148287,-0.00030498263030902673,0.004161326058095919,-0.0008669915109382497,0.013059052130809401,0.00644281737876577,0.004920657854697496
-0.0018292095875699394,0.0002898325949510873,0.0005110518808764887,-0.0005436755609064434,0.0012646375250542686,-0.0011752354916217177,-0.008044462537403468,-0.003954004553695088,-0.0007996097311620446,0.0010683037221605651,0.011420842311165464,0.003593553847604868,0.013724423183937073,0.0032714618647246207,-0.010185813576119194,0.0072270637067685115,19.014499300109954,11.716410789846439,0.07823240994390238,0.04086445576998783,-98.30220075204582,0.06744548510411756,-0.5040367995946547,-5.237651463880698,-0.0008526393242987923,-0.000349402669081358,0.0001487919655025206,-0.0002014822112087827,-0.002758513700260128,-0.0015686705346777978,-0.005636244992646651
-0.0016567458304248056,0.0008653806510407284,0.0004771948820807695,-0.0005832017265787754,0.0011403899011962143,-0.0010425156405233838,-0.008001870976481404,-0.004356476357619341,-0.0005239184480157969,0.006218581799752621,0.008817723719618666,0.0041259025704388,0.01251225151136117,-0.0021330663030164386,-0.00424544162400106,-0.0006941615730545943,15.975192847223235,11.566191926138643,0.05234133848452016,0.011686025144031251,-105.66274331952961,0.07323487276471605,-0.4981788709241009,-5.203841376134463,-0.0007163508248200796,-0.00022108718080170818,9.980995445438703e-05,-0.00020562319341152515,0.0004383602514308025,0.0015159422517796435,0.005746498188970242
-0.001121503670064381,0.0022321859214787,0.0032530056095647166,-0.003255567513781595,0.005184457656340059,0.00035167137751149593,-0.004870404702620639,-0.005703338087898247,0.0018827318983476967,0.04527479975185397,-0.05277601606921113,-0.018805546496177963,-0.014555056893594081,0.00810366858840142,-0.036659037790770746,0.01362115516617876,8.507926880425316,-1.2636251553586715,0.17020876922499473,0.06872885099174571,126.92095475963879,0.019728099053401477,0.0046778114581025885,-1.5910430455245221,-0.0004480561607204677,0.000488354884748924,0.000733111290427894,2.357824395699622e-05,-0.0780494357497554,0.011561751174064048,-0.001909878583304137
-0.004474327730245917,0.0005724181383065549,-0.0018237673733194233,0.0008536321261838309,0.0006622815313474128,0.002066984669365767,-0.006035363582775718,-0.004372821664305786,0.005117133174041047,0.0143690307847497,0.013019613653185989,0.0032723091570001765,0.010614494491583826,-0.0032514569932830606,-0.0012262999759942764,-0.001836133732121978,17.459373688231935,15.389882213106274,0.1196705524614314,0.06694012780884062,-120.91445559629983,0.10163071324843842,-0.5751474961791158,-5.409801550908767,-0.0008240475905096493,-0.00041480400692988723,0.00024336774016122666,3.222659064754655e-05,-0.015764509891831358,0.03325715997122887,-0.00047688399962250743
